,Unnamed: 0,gasto_alimentacion,gasto_tecnologia,gasto_moda,frecuencia_compra,promociones_utilizadas,distancia_a_hipermercados,ingreso_cliente,ids
1460,1460,985.0905804111186,455.9205090434584,779.6662408445189,6.0,2,61.19874342991191,735.2528490776898,6460
1461,1461,911.9180933238088,108.91935795896518,120.80025389211676,4.0,3,59.8844587780446,619.6609632456831,6461
1462,1462,512.8505997521524,1031.9444156260915,207.67774905043223,4.0,4,44.66636961349106,556.4833235913471,6462
1463,1463,835.7079372563495,256.7575801861792,257.7075010884068,2.0,0,43.14820177926792,415.7327836727905,6463
1464,1464,792.1422948881265,716.0545432241615,624.5030944669646,6.0,4,59.99448407348384,732.6711446027574,6464
1465,1465,710.1054726566691,1016.7940872186994,109.2300576855346,6.0,4,34.706645761737576,656.2651561115279,6465
1466,1466,387.8505004448388,1342.376308655137,720.7980058872889,4.0,5,75.93226955690645,466.6617831344762,6466
1467,1467,276.8058926388585,933.5772740193646,214.2402477541805,3.0,5,49.4219149823818,420.361579807961,6467
1468,1468,704.3749270891824,365.7007851054696,588.5206975797089,4.0,6,84.40949443360508,290.5814417751112,6468
1469,1469,858.6759667609758,737.3807010054805,620.4138233875165,6.0,9,105.9279105081716,549.9295373235151,6469
1470,1470,114.62750980963273,1018.0490998822612,719.8127818973323,5.0,4,70.80825104699778,537.9060915371948,6470
1471,1471,678.5230377776609,333.2104074410368,205.6541892374329,6.0,2,45.51990131860667,439.239063577834,6471
1472,1472,498.5857221599912,1111.6491036643347,592.4507581252728,2.0,5,77.56204989300322,338.9644809480849,6472
1473,1473,908.2789796142852,1157.5451440428371,314.8069812741496,,7,58.48847542760694,645.6079165316164,6473
1474,1474,389.3256377687847,807.6675689804305,341.21532275209887,,9,49.539922993776926,313.5059932438809,6474
1475,1475,526.7663310372595,1295.261797272164,431.23404262017056,5.0,5,61.2003563795895,605.183442284222,6475
1476,1476,563.2903936316677,375.8727652317046,148.38029491411658,6.0,6,53.858909489382334,363.9821004206691,6476
1477,1477,226.3955692339477,829.7193657014543,319.0433964669908,3.0,0,48.53686826480145,457.70043940642336,6477
1478,1478,741.6030724290157,1346.538066455715,755.3670132979238,9.0,8,62.24985749556144,784.4671569910217,6478
1479,1479,847.4287106088636,1071.0196907655202,185.4715461617965,7.0,8,61.87664957533315,589.824534824219,6479
1480,1480,152.1183492066342,1219.96775467594,286.37296402434555,7.0,1,58.28714510427951,602.8386514132008,6480
1481,1481,362.2499384832125,372.0348823594264,655.4587562812104,3.0,3,69.31789568492017,277.14486111884565,6481
1482,1482,134.2402133815521,880.5318428514513,237.4840194339077,6.0,1,52.699966885309614,530.198787051186,6482
1483,1483,960.8896942194182,519.8619374340553,173.59281718330212,5.0,0,57.841120791219296,704.8652372925621,6483
1484,1484,700.4519386334412,1005.4288281172608,192.8858679079513,9.0,9,59.62109409934976,738.8809999200342,6484
1485,1485,967.7803775093032,807.78398797919,789.2573110816463,7.0,6,91.32912874533632,763.6966783910681,6485
1486,1486,578.344850498177,956.958767335609,359.9807075630365,5.0,1,35.79208446288411,770.8344863812124,6486
1487,1487,821.8616715060525,945.6215352891044,346.97549694684545,4.0,2,58.67985969145228,628.6225529289568,6487
1488,1488,436.972585491766,1117.8319400847995,617.7635125249662,6.0,3,92.0552908216999,717.0481848278162,6488
1489,1489,418.4371293153768,1208.379315836171,97.05475754949036,8.0,4,61.4780976244371,813.1701472857296,6489
1490,1490,440.4410353946194,139.72276426475707,,4.0,1,49.10738248812277,308.08165164929284,6490
1491,1491,692.0759203537854,1425.1464320384528,589.9100761803095,8.0,2,81.63079938015332,862.5135128036662,6491
1492,1492,423.507835919487,639.3451229812839,289.73845020403587,4.0,3,54.36857461466644,393.7905906709419,6492
1493,1493,910.330706443803,296.6406676696864,576.2587329366185,,6,72.57500114623203,426.7639290150986,6493
1494,1494,984.9473785451396,1386.8711721409709,67.14525798499352,2.0,7,62.20765328681424,390.75407234144257,6494
1495,1495,127.38386380330532,1186.7875522935915,492.7697140635285,2.0,0,53.20584004437771,150.34196832336562,6495
1496,1496,274.2609613622468,659.5130236839531,458.1843115498842,7.0,5,36.21812819531494,500.6062877358449,6496
1497,1497,201.02499332864735,919.8760459795964,158.6422814965756,6.0,2,44.5605438374874,487.9754566864682,6497
1498,1498,138.12764238229892,377.9860291050694,139.0518970572781,6.0,3,56.632543076471705,335.6676057916537,6498
1499,1499,304.9668940125579,649.0389751925918,746.1156487277287,6.0,6,70.97033787298218,359.94955325670463,6499
1500,1500,502.11398833217305,631.362949413527,428.7627037468487,6.0,2,39.96188368907223,453.1465955199318,6500
1501,1501,853.2913287598154,1143.3586371547544,87.42539695652735,3.0,3,48.9851224599902,391.9549039534583,6501
1502,1502,299.6416274589965,675.9983434195524,161.41837954432572,8.0,1,55.50393206589729,526.7230312311015,6502
1503,1503,544.5507300959812,1144.5633683423373,554.4146154526014,7.0,5,54.151236174547,572.8870682549018,6503
1504,1504,936.656865502079,1195.6151709467033,407.5733320917992,3.0,1,50.01035775426325,637.9567618727592,6504
1505,1505,700.4932361080074,609.1487993354439,498.2470897420823,7.0,6,65.73373310536358,480.1244010751613,6505
1506,1506,818.2711177803977,688.091830469061,393.7063131576626,5.0,3,54.3354867959449,614.9662582176123,6506
1507,1507,595.8945731669376,805.0381910370498,744.1362293938505,2.0,1,75.68470419180619,585.7912871783371,6507
1508,1508,982.419812956567,55.090509264561454,668.936545768098,2.0,3,103.69226675387308,434.2466636794391,6508
1509,1509,629.7959392133267,332.8297502678448,785.1083742296413,,6,114.23652864305858,613.6515964014494,6509
1510,1510,140.95964256633238,1278.3488634519626,754.4247062851638,5.0,9,80.32597801299764,536.080666157605,6510
1511,1511,278.1845199458154,1153.3634386701094,596.5234240011808,7.0,9,115.5575537731313,426.01257411697657,6511
1512,1512,464.2962660614332,161.86979168906186,89.39781576603613,6.0,5,60.16256000290208,289.7612602779418,6512
1513,1513,641.1494553163986,970.6016143652506,799.3263324927299,8.0,8,84.85075137510599,739.5656341646592,6513
1514,1514,794.7377806680639,80.06626207935517,404.9890217439912,2.0,2,64.7139216619662,333.60248173125353,6514
1515,1515,471.7775133134977,824.5953202354798,95.74777672732507,1.0,6,36.88237193728836,-58.79771682157829,6515
1516,1516,739.0524745141198,284.1483608660732,793.5674828769821,6.0,6,90.3238497741118,472.0352935089206,6516
1517,1517,810.8825527982125,1287.5059031950177,477.78253821608246,3.0,1,40.96691518306605,579.7603007657838,6517
1518,1518,385.5341775249845,941.4820718118518,394.25301706172775,7.0,6,48.7339547105568,650.132821419846,6518
1519,1519,981.3432160322368,142.77428017040558,64.84207312479747,3.0,6,35.60615437966522,297.5489914840593,6519
1520,1520,684.690845712252,979.818097930466,371.3008770923816,7.0,4,62.63905673883666,637.0506772956389,6520
1521,1521,892.898254707518,1343.6874060841762,187.4530603910894,7.0,2,57.58918409191462,614.3557992665151,6521
1522,1522,600.3439199277461,1113.8742832372557,589.2117441155558,5.0,2,88.08621088005066,472.666266619433,6522
1523,1523,767.4427964370914,217.04334612554445,55.90017689268177,5.0,5,53.95209753580019,330.54974866595103,6523
1524,1524,793.4896554547288,1014.385232938043,449.7767603799626,3.0,2,71.9920714962235,476.7462203222674,6524
1525,1525,917.4235413111212,935.5188866649715,82.78716377382358,6.0,6,44.436217719691314,504.49981923565815,6525
1526,1526,235.31478118423328,965.4602028703785,586.1224969267051,,7,90.495464653969,463.00562113640274,6526
1527,1527,602.4550817523236,1202.9850895099803,764.7646196070001,7.0,6,109.30108855906136,598.6164644825855,6527
1528,1528,485.5406617952706,491.4077519408011,82.49041118588403,1.0,4,43.95236304130788,230.2475030260537,6528
1529,1529,930.8431190563664,565.4293646516293,127.31312087513044,1.0,4,67.79267509902873,540.9246904112774,6529
1530,1530,194.58522482409927,342.6333993218672,436.6947303076511,4.0,6,41.92655460653202,218.7944661235781,6530
1531,1531,984.3164998128216,712.9053204646444,786.8465783083874,2.0,6,82.31699707388475,371.4158665459179,6531
1532,1532,887.9061916839667,644.27287445317,358.59254810809995,6.0,3,47.89594676093503,624.2356879490454,6532
1533,1533,166.44365340782366,171.9476727157931,511.6797159156992,3.0,7,64.47551928894434,-19.9109652860663,6533
1534,1534,541.869746986427,401.779445854975,621.2399977400282,3.0,9,96.65100320958842,126.08325348126831,6534
1535,1535,745.8035501912733,223.8949954219141,745.9400669123213,4.0,2,75.35037576596976,442.6087137604852,6535
1536,1536,764.3363911219508,854.0371760898043,182.76248831923888,4.0,2,54.56297366687562,369.0343905700722,6536
1537,1537,915.8447127141288,321.53646307743185,733.5695114903926,4.0,1,67.8724750367364,556.4894174992751,6537
1538,1538,819.8788920240798,522.1231887425042,519.8181853618487,5.0,4,82.361320734016,476.7279437863481,6538
1539,1539,379.8373423096805,1234.7273369445086,654.2051871179984,4.0,8,73.05839283906948,333.10352357957566,6539
1540,1540,548.5913072762071,879.1813693986686,271.6664168270876,2.0,1,55.38249182468476,401.4729519749443,6540
1541,1541,731.6071866422686,803.395773857192,425.07571972200816,6.0,4,36.235140161864166,677.8215624864843,6541
1542,1542,224.5931572279163,1419.3259792190668,206.71939260064852,3.0,3,36.81950631840862,327.26817774776094,6542
1543,1543,274.5917178401776,684.159516634644,690.9531001675969,1.0,2,84.89770345670016,304.5336585289952,6543
1544,1544,532.9382032988854,1331.2795726599047,203.4343193825619,5.0,4,40.2315089108606,775.2496666400845,6544
1545,1545,368.4212188349615,887.8883074196639,461.2450839330024,3.0,6,44.39186103649743,339.91118171180455,6545
1546,1546,876.3033248056854,637.7364483665169,363.4349100292848,6.0,4,57.17639100163652,533.3283182867116,6546
1547,1547,627.6495893685561,551.8045077786462,87.19213490414114,4.0,2,61.750554795685,445.4198379071546,6547
1548,1548,413.7986779465309,1359.8980756586827,359.11073691718053,,3,48.912161058595146,354.3320394595428,6548
1549,1549,863.9497230439691,869.6057687855052,638.2980644945449,8.0,0,87.91177337409769,929.904812779802,6549
1550,1550,824.390603698815,414.984668387185,446.69939075183294,9.0,5,50.23684883085108,648.358840961975,6550
1551,1551,998.5193893893426,803.2298483577636,278.5976679941309,6.0,4,34.349882223534024,711.1131557637934,6551
1552,1552,862.5769195003613,412.1677956108708,384.0599865732831,4.0,1,41.73614236643962,635.0138235372112,6552
1553,1553,473.0108813251117,398.9699002631671,630.6991998299851,7.0,1,78.56486269723072,600.858939676191,6553
1554,1554,214.7489935929896,237.2549602748417,551.1153198379874,,8,70.17537584547718,157.70890021425802,6554
1555,1555,856.57681738043,1049.4984179840792,133.17743091812096,5.0,8,49.38180407611853,512.7710119465673,6555
1556,1556,153.78212616435457,1182.51323120072,448.434933645699,6.0,5,55.94537473030613,542.4050681023475,6556
1557,1557,415.2440866103688,519.2373607676369,199.0214292444628,10.0,8,53.223091975290416,296.3439950425975,6557
1558,1558,927.7641826941464,643.4801436465447,783.8054818346045,4.0,4,96.5082689243088,487.0317235645327,6558
1559,1559,964.6898261005906,1199.948733006316,,,2,48.60486321708208,1003.6333820072527,6559
1560,1560,676.5081341690966,73.63963922614593,110.75059622431564,5.0,2,50.521411175014784,465.8620254444925,6560
1561,1561,719.7834852853422,532.6048846989526,236.1719443895075,12.0,2,56.78138798293141,1003.3543534296834,6561
1562,1562,138.20903985297025,496.0118569706657,108.59425670918444,8.0,2,37.60500456334676,396.45321424531807,6562
1563,1563,563.0323069805931,838.0049579058962,327.572268244087,2.0,3,40.2245462720174,402.4342599904699,6563
1564,1564,592.181360925707,1347.5603975402023,667.0134158670447,5.0,8,101.78294746152314,682.3860390934717,6564
1565,1565,406.0906715117,108.74926740981012,100.06666125831548,6.0,6,54.75430222102574,371.1998512794079,6565
1566,1566,161.7371512784959,1272.0184652510136,174.01789954190235,7.0,4,60.71622561507864,487.7483382761399,6566
1567,1567,306.0168397519546,857.8353184123448,250.58393276168903,6.0,7,49.08043944552895,455.5250177255052,6567
1568,1568,422.1855431750767,902.1170435680156,518.0602262309751,2.0,0,90.25835698172244,337.82307872485165,6568
1569,1569,491.62778786469664,1437.6001732300106,781.0125858937938,4.0,0,69.43579883585397,697.3460805519854,6569
1570,1570,631.8340529802123,236.0105043353893,667.0490492529159,6.0,7,76.76306579782761,652.6778645679176,6570
1571,1571,750.1523668284127,451.1331692165749,200.6948876795292,3.0,5,53.52405260598038,394.8059221307487,6571
1572,1572,385.8686859465515,383.575124057682,582.547105006054,7.0,1,73.75243770758627,488.7306391920991,6572
1573,1573,396.0583839270848,729.8179389415164,467.2908141785342,8.0,4,35.08315677266126,727.6740843441717,6573
1574,1574,117.72247845133334,890.7532970176882,418.72089889800304,3.0,9,49.49600198399543,224.15330550430227,6574
1575,1575,136.7873740846165,1105.4013130970218,731.2893552532478,2.0,3,65.101163572818,361.3837441349928,6575
1576,1576,332.0395248776828,126.90684936230036,491.0973169618955,9.0,5,47.173309074522415,395.62714292150025,6576
1577,1577,766.220497907461,667.887659241149,152.90725609472665,9.0,9,67.00632127901002,546.284219562027,6577
1578,1578,665.482447336521,1390.197785190475,173.72584291735876,5.0,3,43.68285115015885,624.2586941482394,6578
1579,1579,792.8101186100513,720.759522604336,741.4800604141424,3.0,6,69.99665806931661,403.0696561393032,6579
1580,1580,792.0274925933395,1235.5529428065347,110.15389686212086,6.0,6,31.293621071275098,718.3144198356443,6580
1581,1581,870.9107209023712,212.37071983805163,153.43558281303473,11.0,6,54.4186582934914,653.6438144508696,6581
1582,1582,748.2873393881952,470.03841811684896,,3.0,4,60.83814537402493,448.5153440775168,6582
1583,1583,981.1098271007404,1116.3254893197477,218.25305855032613,5.0,1,46.21675684568997,771.0069817751928,6583
1584,1584,908.9426973716356,950.9636437833155,669.5743275583593,4.0,1,60.10812266343574,546.3340954375352,6584
1585,1585,628.0454496009108,692.5713607090297,362.0048584035172,,3,46.4528255234154,476.3864026478514,6585
1586,1586,629.3419034420546,1019.9253003581111,411.7998595910289,3.0,8,43.7694209451748,311.5857769380478,6586
1587,1587,130.84033631700655,1167.9040398433551,146.47861825769266,,4,52.01214654900571,439.0039563928357,6587
1588,1588,998.6739199375188,1351.3876284181572,71.12270731501506,3.0,9,45.38449812253947,348.1606798973877,6588
1589,1589,218.4183976295276,688.5149127176313,619.4271741813029,4.0,0,84.33224852832494,429.1716923741959,6589
1590,1590,766.3124769684327,981.7840630356856,105.49227781610364,5.0,6,47.48875216893867,541.5879870245851,6590
1591,1591,838.913675611878,603.1174062680174,530.1192653253761,6.0,8,53.987502928370446,568.7990049321276,6591
1592,1592,435.7490763746829,1394.2223040387737,453.14858850825874,4.0,6,53.15320930940021,455.6779923418273,6592
1593,1593,277.1668491987824,746.9913545394821,438.8679097906894,4.0,9,48.672086553057056,44.85489910412474,6593
1594,1594,188.88389811149952,645.2583365055496,274.7637666223057,4.0,6,30.69351949564482,190.44020928770988,6594
1595,1595,773.7454052466201,1412.2333237676924,617.0214767533222,7.0,7,79.33264411100146,624.7118332486193,6595
1596,1596,507.3881762851261,52.84385876672821,350.4601635385192,8.0,7,48.467214033255466,233.1113477263245,6596
1597,1597,742.3459831010221,531.358081431359,163.44092885731675,5.0,2,42.56835754781911,531.9430993190192,6597
1598,1598,923.8668839666204,1265.3980758341502,92.03235528325416,5.0,5,53.89390451484017,672.4160177052327,6598
1599,1599,231.92536253595105,704.6001064520115,306.9109968405987,6.0,5,55.00384717125408,406.3121262126562,6599
1600,1600,927.2539006514196,555.1602587491333,506.04123458756845,4.0,5,83.3808632632055,478.0515108288762,6600
1601,1601,470.463813557593,902.3338004698932,215.24156989365704,7.0,3,42.99433824959458,607.5356572336384,6601
1602,1602,374.7403089075602,636.77993464692,606.6535950297961,3.0,5,67.2741272107215,307.6565805390426,6602
1603,1603,948.7560345425012,527.7802432673452,131.54435994875598,1.0,6,56.43568430046369,268.64680409819823,6603
1604,1604,991.5865233457596,435.661292314615,,5.0,3,53.2488199802407,530.1257965161055,6604
1605,1605,279.0029959907033,503.9159346704368,452.5281899934479,3.0,5,41.69600273520835,161.74785008480194,6605
1606,1606,691.154512256785,1390.0349427635538,,6.0,4,65.3224425533065,749.3509152404207,6606
1607,1607,195.84578239395432,1441.5257506016835,,7.0,2,34.36637923307855,556.5094139594542,6607
1608,1608,685.8226034717552,193.30436513833016,51.256245555365744,6.0,2,54.43682111341291,548.7101347941414,6608
1609,1609,844.5819049982647,1116.350130160262,450.2822838134651,4.0,9,44.16533163380164,451.6013874666688,6609
1610,1610,716.0486918716608,1003.7558970625706,163.04380413810907,2.0,6,64.07840171303222,284.1725533533132,6610
1611,1611,475.59982785633616,964.9045648360292,478.7700247593774,5.0,3,59.660906921167424,634.0881175536779,6611
1612,1612,444.7597236073926,97.62285127037556,74.67710431957279,4.0,5,47.17492431278298,339.1527298398945,6612
1613,1613,453.81017370107537,446.50817764566506,,4.0,9,20.51349282624666,278.1388657028881,6613
1614,1614,630.7406361936308,1131.849161634311,343.0550043662053,3.0,1,54.6250952007471,580.9053076856421,6614
1615,1615,893.410543065246,768.9199020313855,,5.0,5,53.06301963902645,637.5918845372702,6615
1616,1616,936.159541541891,84.63810053829141,400.8854310266162,4.0,6,45.33118225467494,415.4793502244679,6616
1617,1617,148.17665818658628,813.4475546285619,407.8770562276482,8.0,0,41.26762061472543,685.5615549802956,6617
1618,1618,263.4601551811195,1279.3170772842254,100.91107575372922,4.0,3,46.821913986801206,563.1710259626589,6618
1619,1619,201.00188424545968,1323.7093681271,557.6808446334787,7.0,7,94.7350559062427,496.85672035086327,6619
1620,1620,274.00117669022256,1353.007634630966,735.2749798175875,4.0,3,92.5995205879539,624.1278861687366,6620
1621,1621,411.9470295482546,814.6319580129381,510.0820501273203,6.0,2,75.20856976888349,593.1675921765122,6621
1622,1622,555.8785143603615,727.1030050622567,520.3934709182213,3.0,2,63.40080275968222,416.64038073348775,6622
1623,1623,666.515104308237,404.2997109866664,611.3022915049055,3.0,8,99.23167713828344,159.21898277656987,6623
1624,1624,758.9279972257314,1305.812479854609,752.0529564552068,,7,63.9300263466795,745.7154638042409,6624
1625,1625,901.1003872472264,1209.7929042166502,786.8577574906666,6.0,0,78.09800750556826,787.6950670233792,6625
1626,1626,990.1795935068116,1302.183553007926,419.51365644121057,5.0,9,40.4565950180661,594.5517199843468,6626
1627,1627,696.5708307014079,377.6202002542908,,2.0,3,87.06073142017107,311.559175537908,6627
1628,1628,860.8280668009867,191.95925163876,319.4319804669827,7.0,6,45.81289199029328,577.9145590170208,6628
1629,1629,800.234962232229,1062.7453490938012,595.7336013901323,5.0,9,94.6520774002254,434.50256894104,6629
1630,1630,376.7788352968408,1374.069206713731,752.5967638732357,5.0,7,74.15613425644368,705.3107000633813,6630
1631,1631,888.1230432114307,1379.036309976003,62.17458303586969,3.0,6,60.39703090136136,443.4108672154285,6631
1632,1632,138.48682415301897,816.5156332391479,740.4074316658896,5.0,4,87.13104600880501,500.891647213985,6632
1633,1633,100.33060937631208,981.0525676277332,713.7875845382375,3.0,9,90.56546250260718,216.85039216605705,6633
1634,1634,346.3593664496178,212.5177296327944,204.11435196688285,1.0,1,56.20731516320249,211.5058385586512,6634
1635,1635,515.8877766647049,449.16728881632,357.2851998100014,3.0,9,49.632275299622194,322.2373842025094,6635
1636,1636,674.5266055006095,829.7389174152488,142.18973246441342,2.0,4,51.0327004582932,355.6032998608086,6636
1637,1637,191.59323989009036,1327.114884560073,610.3901052701336,,9,63.50376292139898,555.4418618400241,6637
1638,1638,705.709120451356,752.0026058764585,633.0601701345624,6.0,5,86.66965274555591,637.8402630922781,6638
1639,1639,821.6342803537251,909.426953906603,710.7064403232639,10.0,1,49.20870659704836,1038.061847771945,6639
1640,1640,266.7816276214301,130.52783129471698,381.088970503765,,2,40.03783010685703,517.1543125684764,6640
1641,1641,473.6127293486145,1448.748289610854,522.5461176270683,4.0,3,68.10014590750336,589.428852002933,6641
1642,1642,567.9864909579787,764.0194729981291,682.7356401946987,7.0,9,58.8935784919772,454.5663770278555,6642
1643,1643,506.6263162760326,282.3921216210561,120.03373793611853,5.0,1,54.924404632083366,461.9764661139916,6643
1644,1644,819.8469377996236,541.5079099134354,139.36862569082533,6.0,6,55.06299260757571,568.4150302523159,6644
1645,1645,964.4701583073976,794.2956428635587,663.3384900347652,5.0,0,39.35541514445748,718.8325054304281,6645
1646,1646,819.057847607362,250.8457481321589,381.4771052851145,4.0,3,53.25678386194751,408.1807394204554,6646
1647,1647,170.19353608824213,335.13789556060453,652.152040870428,5.0,0,90.44257560088307,350.3968152578948,6647
1648,1648,824.4420149432144,1378.0505118519372,,2.0,8,39.0364161994642,480.1581692180472,6648
1649,1649,159.93669901199604,1315.2012557493836,136.27105970580016,4.0,0,60.50896674849867,556.3116421440395,6649
1650,1650,312.373346717413,227.33805650447172,326.2574482758609,9.0,8,72.13104619493285,519.6804193825121,6650
1651,1651,237.78720715215053,454.5469628337223,348.242900446756,8.0,9,46.97935909671017,284.68178156185803,6651
1652,1652,277.7671961614769,971.5972954692198,675.318410529501,6.0,2,79.92112841670946,516.8537481375873,6652
1653,1653,575.4836143516156,426.642789210474,432.3368737467712,4.0,9,49.85746944292262,-8.060243835677994,6653
1654,1654,704.5208718497682,53.02162420719078,738.4734005392808,4.0,5,76.11176285355299,480.14697321149765,6654
1655,1655,523.2891541024369,1066.761121603091,368.5232792689711,2.0,4,53.23297645047795,344.14909439759435,6655
1656,1656,963.7260751263192,329.9639319569541,100.2228894622275,4.0,4,68.51109557060664,446.1946762978785,6656
1657,1657,316.26308802715,521.185537821865,393.471533540349,6.0,6,49.06782346839479,360.3629322476144,6657
1658,1658,786.8262072293137,461.707831490178,358.2565877861478,5.0,5,48.25281140726403,477.3738684134952,6658
1659,1659,883.1639606564337,270.9353369587586,462.092938938048,4.0,3,30.22603366335932,499.3467489657661,6659
1660,1660,605.8594996792472,246.7434021971744,529.8718654669433,1.0,6,87.3191900708934,187.65013292805725,6660
1661,1661,510.6002517653978,260.12456813329374,94.17835283170008,4.0,0,63.709951743803686,373.8962193721695,6661
1662,1662,636.5660021013193,1452.8629436956396,513.147074493839,4.0,6,94.52570688025682,651.895429591965,6662
1663,1663,485.9287931443087,1103.9337808100709,149.20525272945454,4.0,7,55.213615090137765,389.0761157297593,6663
1664,1664,599.6744940910326,1413.1092986374194,,3.0,2,31.508299905670068,706.3536935188044,6664
1665,1665,475.2405569159215,878.7328989696366,719.2476298074009,7.0,8,40.97682108294102,510.24892402537046,6665
1666,1666,460.42273926472063,529.9627007833652,150.37739605287203,7.0,6,57.73395512268023,382.3562880353152,6666
1667,1667,725.8118213255768,287.6939327148022,206.5696299566992,8.0,2,52.18750679710165,498.0318119094295,6667
1668,1668,183.56609176117115,750.8666284138598,367.26407256371976,5.0,4,63.51537282666509,407.0173449513418,6668
1669,1669,249.88786545593877,765.4278400980776,95.29540343700478,2.0,9,44.02116948289194,76.7035930129407,6669
1670,1670,866.0786245435036,1177.3312490631104,264.7074604372961,4.0,4,48.139508395962594,530.8018060042992,6670
1671,1671,793.9696121336692,816.2372511155463,108.10184586939675,,8,57.750968261818045,470.50288143973,6671
1672,1672,353.3083545649544,332.5330021038589,407.7827158053322,7.0,9,38.38576146179026,96.20200754420898,6672
1673,1673,439.5420393991842,1230.5765190373902,480.0340436208605,6.0,8,55.150698867779056,308.6002716488846,6673
1674,1674,933.4238559656324,264.4782203693683,611.9617666266458,,4,40.32726649178504,801.929513341147,6674
1675,1675,836.2695026564752,816.9253156618142,742.4295350900207,6.0,7,57.050832724373485,685.5993702833264,6675
1676,1676,652.9116699816677,111.58033667436082,,7.0,5,51.80193194733711,340.21041403384146,6676
1677,1677,299.341160922662,585.3123689438825,520.8574637201773,,1,79.08950621746692,470.8133222753391,6677
1678,1678,139.82677418374263,1024.2160984155553,95.05121816873309,4.0,1,48.30770919537306,290.06069044283447,6678
1679,1679,488.13206215770833,251.1273367544748,406.4853712400061,1.0,4,44.04783879388714,202.5690494840023,6679
1680,1680,705.3644253317157,811.075988586183,702.5055222197736,5.0,6,75.00785569980843,443.0892294388918,6680
1681,1681,845.6324414660664,831.3167948264708,494.2090153119243,5.0,2,56.0884157100769,526.344421674561,6681
1682,1682,867.4201051680424,1368.5649130732045,331.3260597486748,5.0,6,46.36104465736514,529.7434681947901,6682
1683,1683,129.49831116402706,726.6125918648846,116.93470276011648,1.0,4,27.88093178634909,196.1777631108396,6683
1684,1684,319.74133045319144,163.6087821614997,423.9394091487097,4.0,0,43.91246249281447,533.8241864776799,6684
1685,1685,405.1851296296628,261.609076174031,739.0274880030096,2.0,5,88.36050164073254,229.9493414344687,6685
1686,1686,269.8589898634473,449.6325281883829,105.42067112444772,6.0,4,42.24696107238681,195.1981212191401,6686
1687,1687,822.677840527454,1208.483325460355,448.1535642685128,4.0,2,51.969347904280326,614.698170876059,6687
1688,1688,790.7191867764483,419.9070764227061,369.7424641053464,4.0,5,54.20706490770704,479.7976117366529,6688
1689,1689,565.1497363428737,933.6724730827428,619.597894553239,,9,62.50376550811448,654.2078167733101,6689
1690,1690,984.63383019627,163.65345006781126,163.36285733399765,8.0,0,50.483885123309264,784.0584834130254,6690
1691,1691,229.652686981758,343.1108584003585,178.39645802118636,4.0,5,69.5499078675293,189.72500848910732,6691
1692,1692,909.686532994902,947.7570974293932,587.0032634722157,3.0,8,50.48716545521143,506.7924929749991,6692
1693,1693,204.81692874572457,192.30119305294548,559.9681351043353,7.0,4,77.21137714407791,473.7314681097183,6693
1694,1694,246.86353496270863,1087.536755754429,438.2620951372012,5.0,9,53.63713757283427,381.5286862636434,6694
1695,1695,726.5972802255569,701.1952937290403,53.41855318458295,4.0,8,59.51199633143485,231.929478729036,6695
1696,1696,198.6127228375204,455.384114509471,691.7485820114371,3.0,9,58.42151462698635,299.20401427015634,6696
1697,1697,609.2605858768397,1317.1553657837492,790.5482546955459,5.0,3,60.069035938728106,755.7242596686368,6697
1698,1698,478.2101828253882,1026.079313031605,550.5831555606137,5.0,6,52.70087205512913,526.7269919931153,6698
1699,1699,755.6265689869134,143.0673544134715,749.9209592109246,,3,70.61250956188874,305.118823557842,6699
1700,1700,910.6077149279786,1021.786574943676,618.3609522302876,6.0,0,73.86501367142422,814.0786848489569,6700
1701,1701,792.8843632021498,337.64989305701823,563.121442403069,3.0,0,87.52041619691117,443.51391213143,6701
1702,1702,864.7208887790695,1384.3754232173535,313.4476219517772,5.0,2,49.774258860717616,802.752335470688,6702
1703,1703,129.65090367810913,272.9113847246732,109.74474882490664,9.0,3,29.15939502698752,427.501397057093,6703
1704,1704,379.1759484197828,944.1998566410164,74.12816816438502,1.0,9,54.94953650087072,118.36388180269812,6704
1705,1705,563.8897780176992,401.4894310276285,387.92115017185125,3.0,8,46.185126637999794,207.9077013906456,6705
1706,1706,474.3579831668016,1416.1413989654782,394.6518062079784,6.0,3,61.61331038687226,770.0137173615657,6706
1707,1707,308.1294576817196,520.4774335142619,339.6389324312337,12.0,4,46.64557296535972,454.35345085838463,6707
1708,1708,377.086688164021,904.9730164720949,72.44226079199724,4.0,0,39.960557894683575,559.2734790139809,6708
1709,1709,950.8878733524452,237.78859561497964,199.50892766146555,4.0,6,38.40015224548488,413.6542120218211,6709
1710,1710,364.7627918842164,745.0894808498657,152.3858747818315,,2,75.26500106935151,338.92639549546936,6710
1711,1711,418.5136991618072,932.8126193560792,59.5539511996883,4.0,0,46.8086070379604,386.2115949050915,6711
1712,1712,103.3387963750168,1167.509474198373,,4.0,8,80.82653297336068,506.6175013127847,6712
1713,1713,860.569864550087,857.7478660503704,124.20947348610574,9.0,4,51.033144830408645,719.237024298971,6713
1714,1714,239.35663306141896,1070.2183355150291,161.2921516377191,8.0,0,64.33039611131375,656.657127870742,6714
1715,1715,283.72984796235346,1295.66818185814,,8.0,4,49.841614957400026,494.4863176522428,6715
