,gasto_alimentacion,gasto_tecnologia,gasto_moda,frecuencia_compra,promociones_utilizadas,distancia_a_hipermercados,ingreso_cliente
585,316.1310569003738,247.83764120726303,518.5878970920519,2.0,6,81.9732009133937,78.35375075947721
586,168.27699529779753,1057.959603369011,103.83185466988476,3.0,6,35.274592572432034,188.00856928816123
587,215.9917497195843,636.2622137512236,561.9629159175518,1.0,0,61.57509981816478,215.23070376010696
588,215.2412550619952,670.8894416421414,231.4487602366472,9.0,6,62.44670176817495,485.93295590237864
589,236.71242416106492,1090.5167602043555,585.4644743799423,5.0,9,87.79266405141513,320.5431587002132
590,224.9444553844691,1054.0324194203358,666.9010957881476,3.0,6,57.03942726298233,320.1242315380409
591,676.7872703228932,1487.321190868173,652.9688806643902,4.0,3,45.16665967632322,722.6228953105731
592,263.69207595923035,236.1717197084816,464.37572555591686,3.0,6,52.68517915860871,176.99634998979772
593,411.1005549914769,200.95899160704118,440.1274192330634,4.0,7,47.039320047612705,195.28255858888693
594,907.1095689154106,1100.2912848366748,157.15697100455878,6.0,2,51.81741896727072,943.2869815463052
595,526.5654762365851,888.6610296592931,631.5096128023517,4.0,9,84.51992915765908,397.9208384922765
596,700.8019646689245,447.5329665117185,253.55703533503578,2.0,1,40.437305826039776,286.1768919524585
597,255.08788408146685,165.1580850340306,422.5215671134599,6.0,6,45.67854473414101,117.28994036636615
598,273.06011692780373,174.20446191482426,263.20556969563756,3.0,4,41.00941476294201,103.51457187742805
599,136.78175463983098,1346.5767682629714,150.37127224976985,6.0,4,41.36764967019509,520.6528452745334
600,252.0415567649481,328.2076208421772,522.1682726688025,2.0,4,83.47138789986644,95.52085286802168
601,350.73130512876276,518.8887650675051,90.74902611717786,,6,51.440685813444155,375.30932268319236
602,259.30943584907214,378.6517832291326,611.48392559465,3.0,8,51.55587344833896,127.2782838176616
603,179.83228038135005,564.7446434563091,288.1900964458375,6.0,7,57.251036419165125,251.52035656162286
604,208.5722839905407,150.66457198183537,50.10101975336399,4.0,5,46.499299254218,-57.05537267797999
605,514.7008912294532,802.6366968169921,433.3468544279223,5.0,6,57.711654068279216,535.9899450242655
606,285.7003465652133,148.03821720871161,85.13893139570234,6.0,8,39.852619540537624,268.3273296415597
607,427.84287494326793,1210.5169363424243,257.1271683656746,1.0,5,40.7431198130237,167.6568807567295
608,553.0755437693712,388.8825187701279,580.2323655917871,5.0,0,78.77568447160002,557.4115134098029
609,721.3553457664287,833.0172761765403,97.01721621639939,7.0,3,39.03539911830325,541.0566275582077
610,135.38092585698905,1326.1146769641146,679.5038692670017,6.0,7,70.8767824388735,402.9079420911223
611,819.4693590181383,993.7721851184316,52.86494199393733,6.0,6,37.89926537640726,618.4970340140568
612,665.110350541817,822.7887904994362,235.11790190142668,7.0,2,46.0863026692835,758.6073651925802
613,173.5831287539847,520.2839420172946,605.6780421140536,4.0,9,74.52218652292653,225.3638251556762
614,886.2207616960995,532.852773934387,287.2026122969801,3.0,2,50.15257934900759,515.6409649354006
615,928.7851604786318,1020.7560850373757,126.41929104951015,8.0,2,46.352527287336514,962.9492678992601
616,154.97016386937736,1491.502073770693,320.1754391003209,,0,53.333503003181384,515.7528378820457
617,349.18988333248336,1009.666825281599,252.79496478839414,5.0,9,51.477990455120384,273.1069101659744
618,825.5811518137552,858.7859551865361,682.0339266204162,5.0,0,73.65950004394794,478.1721409189412
619,773.4337213452925,1109.4432398469069,285.0109381888574,,5,43.74149467288896,473.1142064086861
620,266.0689174207396,724.5481378113914,641.6993538320054,9.0,0,91.02365624367764,796.8695845753576
621,288.41439100303927,137.20639677113854,718.904108608051,8.0,4,80.79430812348892,494.38196871683476
622,433.4248925122438,865.3303830229693,375.3630646823971,6.0,3,39.63891136108005,488.2278155021718
623,536.0706866719192,1438.5566625328013,732.457357890794,3.0,4,84.73325813535739,636.2308349286691
624,656.4292943772664,304.1892664186065,332.9885404723946,5.0,6,58.75493636952676,353.68242040618793
625,432.02227561279517,1050.5070916899654,773.0588123675811,5.0,5,73.77652861061733,593.6566534594599
626,516.2812445198331,341.3538485556319,116.9671433941797,5.0,8,49.84912673925394,293.46682591712056
627,772.7238443203809,826.9501424859678,565.2644498774321,,5,44.116939809251804,596.1845226713539
628,133.01488260153812,190.18085198774344,420.3605303426965,,8,41.56558923343275,263.9130244689002
629,327.19324990961866,703.0378575743684,340.7366040917353,3.0,3,58.43694416352654,393.83347419036096
630,742.0146272960972,1146.4368268981068,524.5339090614507,0.0,0,63.26065202696189,496.6734356040853
631,905.6861539184794,553.978710146524,,6.0,0,72.60237116727937,690.001855069524
632,560.5096979040995,1014.1220005064662,53.27245223773181,6.0,9,41.41379869934234,455.3777754523327
633,578.9021367387841,1203.4024431451073,175.21481656039904,4.0,6,52.308155848317305,602.1456810606676
634,196.45481020579845,1394.4078382452064,584.784537975739,5.0,2,80.90613832714337,524.7083997160566
635,502.6711301411092,390.23101869040767,549.7890601836548,9.0,1,81.30711992602775,679.012815920021
636,579.3555398095209,629.0080779234968,774.535628846508,5.0,5,57.90958560589949,479.72688393397397
637,318.2234532712567,271.00321932910526,620.7783426880873,4.0,5,76.6005316025483,330.2351451101782
638,342.31890785444284,1489.101078129644,763.0795307985036,3.0,6,98.64854641982836,481.36963935092825
639,439.55574679416037,1394.1514034902282,576.9053761511052,6.0,4,86.22733107726992,739.6938579947443
640,118.06407799995372,832.9378389068114,273.5391564795824,,7,50.93331236091089,316.7516543934212
641,389.87124902486045,1270.9482768458108,129.02369168814235,,6,30.690256581289596,440.16326824681494
642,290.30320629689015,805.3890670444612,636.3678975087017,6.0,1,71.25965282835308,642.7784628633685
643,394.7476169601232,954.1992476040016,533.1119161069369,6.0,0,99.69548370971415,694.639304038248
644,207.7859186373261,179.2304265682241,86.13950929497217,5.0,8,63.18606836013099,118.69983357713485
645,901.4745526659054,1145.1421097203715,320.0378494257337,,4,54.614183247864624,622.0830950540976
646,634.2332081986438,235.1845512710905,767.5998616132147,4.0,4,64.21004381857817,367.3865568352915
647,711.1920872300407,1247.798063866166,425.3008592826509,,9,50.522789824454506,467.75189803520925
648,810.2541147466045,1183.9407271220596,374.5468520147785,5.0,3,57.734808333855256,546.7898220784763
649,548.5979790361516,1077.6798117273158,,4.0,1,59.40539193629264,535.5612986326735
650,178.22825927868132,102.43255176090506,206.66204300387278,4.0,4,53.126203056458294,279.373273847149
651,583.395887636693,489.5361161207265,326.5303781485964,5.0,1,58.5503968271765,626.4873255904549
652,628.1570062187913,431.5132263707222,327.3599419903825,5.0,6,49.41307420337161,403.42907101063855
653,770.895526765897,572.1977908337027,89.2662651406043,5.0,8,48.970933369093345,319.3298672715955
654,488.49359160671145,177.08198280756588,625.6757213884387,7.0,8,68.11627467341997,437.0586291508648
655,214.8222725160074,1408.588843395041,362.3783239279092,3.0,5,54.245368323683316,506.0510209762651
656,355.398315218852,853.0132490329456,,2.0,0,90.00510408350733,402.6489488943753
657,426.7740667587716,493.01025045413417,687.7610008399215,4.0,5,85.62665806103229,199.90840153726887
658,681.325517198441,625.623199757711,208.99554102399355,4.0,4,37.819635186478905,475.33534175887587
659,613.7004742020207,698.4436837320117,543.0151116275964,,3,57.53288527240686,679.4772179105125
660,420.4870533080616,920.861783372895,404.2113531222363,3.0,5,61.03639883512464,409.48796061302875
661,987.8637239136817,797.7351701599217,710.1175534411138,5.0,5,77.64859220676664,783.4258262731942
662,645.1973374211984,1383.1183611609051,211.8055093823406,5.0,5,52.15648151476659,748.293490949589
663,313.504112562395,770.5970502134538,558.3599002325332,5.0,1,77.89671950535038,493.4669041699792
664,191.60422535836335,1488.6291214938033,505.81409168954195,5.0,6,101.27459252360346,495.6879396329358
665,237.57322526589883,1284.5661887303888,271.4761081788746,3.0,3,45.537151818440805,365.67933194243045
666,321.3619555460573,352.3402458181369,152.45067773837945,10.0,8,61.16634135676143,339.9153339405501
667,244.6132359336001,1399.3630612336785,538.7298203579574,,9,78.5041053648025,290.7856345824125
668,267.9103216461752,218.73127693394034,603.9480935992481,4.0,1,50.99230531102421,426.2162965668698
669,356.5856518244624,1235.3020773122278,286.7205078225125,4.0,4,41.75147719987382,492.9969138606798
670,256.03623576527934,601.9037755410411,533.6244530167353,7.0,3,65.89454124456083,599.5501551895495
671,907.0888821637826,1323.0627646453509,346.34818070862747,3.0,8,60.931080144661166,734.5361766457136
672,172.21037109547797,1308.682200655803,584.9051624619633,6.0,3,93.40946710188865,631.87682803014
673,572.0602506132292,1218.5918301705506,199.41145617053982,2.0,7,53.5385385077834,246.4855289250931
674,469.3571442906954,1195.544132645239,717.6612519771307,4.0,7,67.15840080478057,545.1947770814654
675,984.1407552177458,491.78475169215915,265.5571973491848,4.0,5,40.890188839497625,389.50366740456315
676,200.8350119512471,167.33296042431567,325.83949081711467,4.0,5,61.37581018661601,351.134733230423
677,458.07003914116746,634.3212592094841,93.56896406026235,8.0,7,37.15447591083942,266.4972441230722
678,972.523389947832,301.6105467304376,133.6341592409573,5.0,9,48.96109715752384,290.78764722095644
679,878.9564133045823,1057.6790789085694,436.8964270342461,8.0,8,73.64471210320008,741.1262097876112
680,835.3648638543519,551.844603479789,250.6945075459786,5.0,4,44.80212811962347,633.7999299893156
681,332.1125443404459,1464.6347912468766,676.6101693066457,7.0,0,55.9245265548133,742.5234258531555
682,253.79882865105924,979.4095121507314,61.02004149121538,8.0,0,32.34541974701821,592.2977583892532
683,701.7788979319879,1242.5968172698233,334.32053650395216,3.0,1,74.04004422830698,627.321805647594
684,936.4383902148272,242.16077547568023,303.0091600768195,4.0,9,53.48627099455546,480.5639731905047
685,601.0866037125368,1299.9209992953026,64.49572318820077,6.0,9,41.30924391398555,322.92198995846024
686,614.4514205229099,1387.9979262444217,143.27629925038266,4.0,4,48.108633808515826,524.8506316135489
687,351.98118429425574,756.239782287457,360.23200618897647,4.0,3,43.370441822403514,428.88401433724437
688,792.5436398727433,929.0667597389173,419.64843833558496,6.0,0,31.36443959707193,685.946351419045
689,268.339373701771,1158.9742113093434,353.2173104411518,2.0,3,57.88117433453787,277.67976364552226
690,391.31131276381933,303.51600952759816,448.20325880907035,4.0,3,50.338128223948075,309.57776015472723
691,482.8927947547751,778.7208108719915,496.34875617926116,2.0,9,57.04983778717939,209.51785882370442
692,556.8493408160095,628.061390269854,57.442865845876725,8.0,3,50.06550486825844,588.9052022336951
693,318.1687591735722,262.2422886352612,398.0713695901279,7.0,0,51.31245235798551,684.2627876747332
694,203.35314226528317,582.9249123227206,772.6244306656912,2.0,8,41.47766426941133,174.11374605087323
695,649.5580381974694,148.84984860896566,439.27421009716153,5.0,2,59.07847752007328,496.8812045122572
696,359.7674979162302,87.42726507675613,558.156700594215,6.0,3,58.67535371455097,493.99673438047887
697,623.114399280351,245.991119274493,283.8978934376624,7.0,4,41.67916423085533,534.6026221242626
698,238.92644374678207,1446.516911804302,630.4935336145719,7.0,6,67.08191543243976,549.7120061162054
699,533.0260916693358,846.8178270477746,629.6911114070863,7.0,5,44.119746413617726,565.925258741626
700,579.3304892964272,1450.442133672169,440.9720357406042,6.0,4,44.17443492136651,575.0411557362803
701,146.6411831401842,677.1219235786914,782.0103674594102,5.0,7,65.21723832394906,498.10559505784227
702,402.9438503745285,502.13339297362637,144.16266107199004,5.0,0,46.22166531067328,578.7984967876891
703,220.97320924507682,783.9057011183539,62.71074866718575,8.0,6,32.988204827596206,193.38600254886282
704,157.037473425491,687.2919485177197,627.6186588178219,7.0,5,88.91563325341959,580.6443408772726
705,990.9642091509508,203.21379217952867,655.3666530236619,4.0,4,80.97084867293358,336.8754224394957
706,390.11846047725066,979.198156300799,140.15542184043218,5.0,6,41.359598046409644,448.95760938500626
707,828.8870012691714,363.25536463891945,249.18712471895455,8.0,2,44.184535877128496,465.8333104292966
708,329.17658928738746,948.402534601853,63.16427252497168,5.0,0,58.38148328773099,501.93697682942667
709,713.3524500015363,992.7915839773224,269.9814580854235,2.0,8,47.425249688797805,433.6555483786516
710,784.2050739007179,270.43603703653974,629.8564054390037,3.0,1,56.391962561943956,611.9977587833673
711,636.0748665470599,138.95695931046885,438.47039578443423,7.0,9,49.16408129915125,373.13843068505196
712,524.4185696951425,1182.1042997992377,311.07169487621604,3.0,2,39.12156968208436,593.6000796797974
713,470.6568227325417,716.7106144655143,,8.0,7,42.92126825877527,366.06259424999894
714,413.9814398886958,134.3375034829399,51.015219286601116,,9,49.4937590097741,-10.003218141143392
715,936.5762298230433,1492.5561598961624,274.8503956739269,5.0,8,60.55211464905659,702.066214821722
716,847.5574670089562,133.78181344473163,534.8440562284479,3.0,2,105.34987116345124,681.4825921844918
717,968.5242195998613,1057.801081844902,780.6458328622679,5.0,5,95.43923432073458,617.8601355670231
718,211.86750113699026,1476.3344416319496,685.2956202379246,5.0,6,73.92215641796403,498.9869823940906
719,757.7807276832798,396.81115111309214,67.69622348414684,2.0,0,72.57349801192177,421.27758204122745
720,944.506411138934,256.26158459643443,723.9204535061295,7.0,6,83.37404016552432,646.8546589892005
721,263.1097595490941,226.0081621625219,637.3988099739695,2.0,3,60.30467191029402,285.92551011619304
722,159.84664063009973,489.74896397301353,635.2820926782354,4.0,4,76.41824778484285,395.52350543044275
723,767.0085843610532,196.5164259654377,393.4968192526786,5.0,7,43.430833531241234,447.5517583579525
724,617.0258018619207,1053.6339454564913,348.50396971587713,4.0,3,37.52094073672115,392.5730973703905
725,857.6458990824449,140.3231072885909,,4.0,3,38.257762225417906,161.75738281337095
726,225.79513896366055,788.6620858171951,99.27114421577434,5.0,7,48.527658218255574,223.96043456581108
727,815.7405806739011,1495.2104380868163,221.17652262027434,4.0,4,57.54205990613408,642.3402296209221
728,281.46458804297004,1230.2568907837272,234.95272623351846,4.0,5,60.68203255795901,342.6592512642984
729,247.29034857913405,942.0681854349658,413.0578022826512,5.0,4,37.55282083308619,387.93670758888834
730,247.83921813789365,494.0677501405869,610.5833049475204,7.0,0,70.45111976368369,550.5987031902175
731,833.117248208244,954.6489626228757,405.35737129845995,6.0,6,54.86590679735057,659.1448040588313
732,698.6774986265801,814.2101226718949,93.38333708537046,6.0,5,51.5185859575161,428.4144023269871
733,570.7588822922073,667.8209066410386,768.3423507411529,8.0,1,85.41819550570344,743.8433040939126
734,422.94743571115225,239.53004627328923,757.0432393205842,5.0,6,68.47959442828714,313.47720227815796
735,889.4804867317974,1335.5761120986767,638.8921573613063,2.0,5,94.09372852657744,603.3185180262539
736,453.20059668037186,702.1877407909177,793.4959261731655,4.0,4,74.93636967286442,551.9378037509019
737,834.9394955244194,332.20264214010933,458.3617496001972,6.0,7,57.577241357212074,621.169291857507
738,495.22141771319656,583.25105877207,772.0762626899045,3.0,4,69.28839428089346,297.82518529521906
739,439.24998648241683,650.4881411669442,106.70378046256309,3.0,1,50.583909435385074,192.54554116792093
740,516.4118071026458,1249.9299485719678,324.2605611960285,5.0,5,34.03974148571525,513.1427650912616
741,371.24008674772784,1113.740851814033,219.03595100507437,5.0,0,41.63244729958029,447.1621056576479
742,772.848442158626,1165.4920957799427,196.8748131007025,6.0,4,47.92536311467079,938.0981240393437
743,552.4483510832313,65.99533342153846,155.60221166950706,2.0,5,51.000615432670315,57.20574129192471
744,308.9914256321356,653.4232973606541,516.8102311744975,6.0,6,115.21802326772357,451.4464868444944
745,909.6171159471116,747.9490198712192,635.9913918104788,4.0,1,69.27150010760681,749.4806886068682
746,445.5020992358903,77.8288013934322,483.7237995652705,3.0,0,36.233597679992755,381.65100282978085
747,589.1975750025897,426.7291526802996,160.22203219115727,4.0,5,67.02484719454924,535.7993413868726
748,915.8248998680923,1152.4202435270959,658.3428274501032,2.0,2,91.18256626542649,590.8176873992761
749,661.8141963225929,248.80907330704864,526.9660303727964,6.0,4,57.65231694891205,397.5145008583188
750,205.20823663752765,826.199690606258,341.12427959524666,8.0,1,54.65262069879309,542.2523758569087
751,945.8489112521277,362.04271442499436,555.5977216520472,5.0,0,87.52809634994276,736.7235578862101
752,664.9372477642761,67.57512323364524,,6.0,0,51.63825113499716,518.5092477927186
753,401.4150531913775,399.74211351933513,308.89415637065787,5.0,3,53.25821920397843,302.61345535802434
754,225.34486539704852,1465.016944619578,738.1143823489926,5.0,9,65.5161574761132,458.54880833028665
755,814.6226703432663,1212.2288122303348,267.8783792535653,6.0,1,55.03789332222407,854.5453239832347
756,658.0654803356622,1441.3861342654984,402.49120111845247,4.0,0,45.08645720418805,753.0765096942647
757,580.1149827786894,757.3883636932255,717.605853047011,4.0,5,35.31908781458958,537.2323921105137
758,904.5033247458618,209.11748808238008,580.7910127006456,5.0,3,77.94398958099165,540.0634575953305
759,809.7374901020777,844.5412590118548,96.65241962352707,5.0,9,33.24050685452338,342.1322070772209
760,236.50739175947606,708.8471351119433,160.47728320922775,4.0,6,60.13494163457727,329.90938002230524
761,380.54986101599343,1274.317769972443,55.88119307893761,4.0,5,38.691798565647666,335.60780625434677
762,323.64022583301914,192.21974213715464,523.1913426718725,,4,38.20493686619449,304.96661572452626
763,769.5516633154093,757.9496486815783,385.7550690578137,5.0,9,32.30708839143687,516.6259005567864
764,130.17919126220144,267.57056380627716,150.70613817670665,4.0,1,49.58523341711415,242.85368685592726
765,612.9007163841849,520.7800939905869,768.4505907925778,3.0,4,77.79761718360103,561.4396837371278
766,786.2128171666214,1119.1677622123095,447.2447929592149,9.0,8,35.87363183689601,800.0813555610305
767,889.0890730855745,740.2262875847115,231.41997058466688,6.0,8,39.276117452577196,455.53010511099745
768,407.8735738443167,595.0380134613655,425.4526783660307,6.0,1,49.91931112113619,602.5370859084379
769,839.1315742048116,621.9906039265512,559.7152495513308,4.0,6,89.58341636955947,704.9471454465745
770,199.5685632596865,716.1978141886806,107.17941348017337,7.0,9,37.89917819262112,369.2553874448986
771,861.8070625610663,1188.2739885637325,256.027861285919,6.0,3,53.791752625178944,789.9695932839023
772,214.73979609878415,1343.52279896334,655.2241181629952,6.0,2,48.91964056531283,579.1768030739407
773,457.55856150433056,1435.235295430696,394.74865280199595,2.0,0,53.15888736704534,748.2449624375107
774,817.5658292015983,1191.009910070178,459.93285652422117,6.0,2,57.55792081055943,901.2587877782345
775,234.9256846138964,507.3399988346184,374.6120016571019,,8,55.24206610722506,110.85070214413261
776,306.32625570937734,1047.795323825486,82.92495698225383,7.0,8,59.94397780687697,607.7907227171149
777,750.0273115537597,684.5245298803183,174.31233486511695,8.0,6,59.277424005288424,615.819454578938
778,748.0328828914669,419.2724019667742,384.15622905641817,6.0,2,68.4693181595012,502.64180069943404
779,677.0328695967676,1269.2637901675878,,3.0,2,51.08618419059086,507.79965813628877
780,724.55360002039,105.71820599537125,87.48427149475904,4.0,3,68.49891385697043,445.0282850621449
781,588.4519990128365,1357.5548885963642,682.7372480388678,5.0,6,60.83851364870126,502.9702865414606
782,326.6191530162575,719.1423237058646,785.8943968730869,3.0,6,71.91987384417789,180.09201122806732
783,411.1263941535275,973.9421413720066,644.8571554975546,,1,73.27495240439899,558.7246138283673
784,263.43794512128306,1006.0631871983849,690.3386912785003,8.0,4,59.35823311214757,600.3265676629507
785,917.6055052002655,1347.9207240244777,231.48284773778403,8.0,6,26.393411327858804,720.6825285748974
786,625.0526152895084,973.1710391424506,770.4702316348998,5.0,6,88.03947542717476,483.8025261850296
787,460.7662750872759,940.2036979020895,197.6942783400713,5.0,5,40.700658460973415,537.7331733467471
788,515.8052232797195,146.64545881300046,763.5723577713742,8.0,9,68.9875648907558,416.0781381715982
789,952.5550056506338,801.6916318205459,796.1144704744632,5.0,9,98.76877897156042,454.1521997918952
790,238.01626280447218,267.7450511847104,583.7921043095365,4.0,7,83.58127613209217,130.5482912812089
791,627.6068488151175,1119.278964646154,785.8577988438665,3.0,2,101.1031718210254,567.5580098320174
792,555.2998109960195,792.721785178378,477.1548346753278,7.0,0,51.205310340962725,715.408363009662
793,650.308811891183,1036.3302798521122,244.65633738206776,4.0,2,55.55492727297709,559.8057076542427
794,116.29916543875646,110.42570587345719,377.74691424921565,4.0,1,47.5932844249975,352.77434853623845
795,884.9115180497363,172.94842326641466,495.17070153408946,5.0,1,41.51303701223478,589.2840506508193
796,938.9064542352512,1088.6689126908893,104.81117152026124,3.0,1,55.51792954135312,652.5326036207008
797,608.619865230288,154.52228719807638,516.7574484629346,5.0,4,68.46148185254265,537.844697225004
798,726.9857414892031,153.32225525962497,785.8833775717209,4.0,0,84.66782949365586,715.0136544450648
799,930.2494430595661,67.5572890905868,192.5807373377957,6.0,9,44.29530982011781,218.7472358499669
800,736.5147708820588,1436.9270275342462,644.4463372162875,5.0,3,72.36925120971725,574.8936592535339
801,237.2851386228352,1119.38712121556,730.9240953347145,,9,73.57076242049136,313.2147639011954
802,618.6595241501318,562.2145423279931,757.7761946151657,2.0,4,91.15447537568488,432.1312424616195
803,646.0435417445703,479.97659286710007,770.1017033040854,5.0,1,68.63477038161395,624.4171914259426
804,481.7176041721474,557.0696831314818,441.09472904110396,3.0,4,61.869901195926175,435.44866105323916
805,762.7998120622506,1173.2476202127136,,3.0,9,61.42722389399099,382.5511761913692
806,940.9303132921134,1008.9873860521009,617.9826553508292,5.0,3,79.0478638750441,510.2041535153369
807,933.0116616160986,318.5335734078285,171.2535771777214,4.0,7,43.12399372411211,214.05739775636485
808,505.7554342637189,302.4585362344223,407.6750798509775,3.0,0,61.157458222397096,459.459251376958
809,201.91424125667973,192.6736920844261,588.7483815290029,4.0,4,62.720047566967196,344.1592095026113
810,986.3570790661012,1007.4389435669403,235.5052368643125,,9,42.832672561778324,160.2657513094387
811,855.0082778013407,1158.3403602215171,530.4613876616655,,0,56.1554634975714,982.2824474816763
812,212.19641308294015,434.31732107125583,549.9503592849644,7.0,9,76.54560921729032,331.9806752475902
813,928.7576943556351,80.37019349482358,172.02480785642442,3.0,9,55.9104870484935,184.86161796336057
814,882.9067258559154,169.14891784081965,473.8139843395672,5.0,3,54.83129183690797,443.4008839737784
815,566.9542514134649,1453.3970505252942,628.7201832339558,4.0,7,72.83643060094418,672.7538115353937
816,632.1478921704363,478.3949273422594,424.17174840195645,6.0,0,43.394588684626825,717.4411712286851
817,459.10243348311724,1165.3735643652938,59.07733758208057,6.0,1,47.21320082292104,695.7955218638667
818,149.2854749398282,955.7621748386824,56.77885180946913,2.0,0,47.59470477064797,268.4757124102954
819,401.6775174813108,603.8124774966991,317.77200797750913,2.0,6,52.52610427422,354.4610742315229
820,822.5681037382103,348.2465301835549,744.6455513238365,5.0,1,77.75779215709836,613.9194080860386
821,104.16882070414258,226.01030633113933,221.50758470270657,2.0,0,67.39719074584349,228.50521165355337
822,400.14925452202976,941.7688036563566,,7.0,5,75.59454097622225,568.2817535710116
823,458.351824231849,1173.2189819247926,216.55690301999044,4.0,5,53.6080096846521,367.24998749437293
824,583.6560426441306,983.6611676346395,291.2524922446615,5.0,9,50.71455806405262,412.9263941363203
825,927.8700547714844,818.9380932112796,686.031567201113,7.0,1,70.09899660052005,900.4456479396529
826,411.7113949293651,110.82927397587258,596.6460817024602,5.0,0,80.31111751520918,411.18314043086787
827,412.2578817066049,1454.3087275118564,121.54945798490797,7.0,9,45.79339406051582,530.1017218900746
828,763.7511232987736,1208.135577899133,371.5265157398252,,2,49.41782748712649,503.7550465811357
829,506.99614680082647,474.59195321639885,71.87732273394835,3.0,9,61.592685384777035,225.71809990438885
830,302.1443406459838,1470.9569775703335,410.6676099522567,4.0,4,45.14640571707521,476.007331576227
831,507.19556451942407,922.728304972667,546.825508775801,9.0,5,80.810159036296,714.0439775963815
832,226.7713183418199,894.5128544005074,138.87696769861367,4.0,2,25.186508975137365,444.5386032850703
833,258.748287855601,1134.7061101728216,266.6637041818742,5.0,8,48.14656089343117,309.0753692316753
834,548.5309954655318,1227.0661927306994,348.3774691266177,6.0,4,45.078812703084836,542.27482733051
835,477.03290455409314,1001.8939806306788,739.6482684920373,6.0,1,76.80390651453466,621.192882416357
836,923.3613109612901,235.73883223099003,794.941261567223,3.0,9,71.45644835502081,324.5692895441651
837,426.1545092049698,540.4878836920227,83.68347424671188,3.0,5,51.41517775074381,220.78066559684044
838,622.5295152502391,1395.7212784727722,620.755942621544,5.0,7,69.32000570958073,543.1197586732162
839,669.0378591275773,375.6926371735853,328.79304980175743,7.0,5,53.86334699115845,569.1439468547393
840,111.78501092950027,589.6421845643944,344.34363967211004,6.0,3,32.853579985131105,497.8474564618046
841,697.1836348150396,676.5114802690842,615.698730010267,6.0,5,76.67118444120644,675.1988468338375
842,260.2323701827763,687.1372350569557,738.8198241090565,4.0,7,60.943811252751374,218.12902466688897
843,964.9632857225097,938.762394617062,763.1964458769113,7.0,7,92.51799814911101,785.8356711076223
844,233.79645497780166,1417.459964729826,482.84193952874057,4.0,9,40.467860141200376,540.4134327470449
845,473.16171135432137,399.0044321571322,317.84086947537713,8.0,1,59.95220684020045,636.1405067482943
846,176.81470127077947,226.17699563633118,640.6618143940844,5.0,7,74.82701038207901,195.01497162230925
847,997.1868266613526,336.3322102969091,238.2510374467252,,5,31.71237176844706,462.07150208572017
848,551.9755092981184,1336.0411053034409,473.05552162513834,4.0,1,41.23732650818876,543.7307075587373
849,635.8465155880394,986.4256783500488,318.9338461436549,5.0,0,58.47801024129319,754.1578246012709
850,160.36882964958474,464.5648443967822,542.4733052809071,2.0,5,86.86513237274383,138.3848238816962
851,774.96442335926,1233.1230615044951,230.2991846701302,3.0,6,37.00649227269585,457.1728755732897
852,288.91503378602715,1298.9864947269823,193.69470930111933,7.0,9,65.62855725642585,514.575623819333
853,908.2488604966424,1277.445791100903,738.6793150065778,5.0,4,74.63153689485173,809.7800529570344
854,284.62567643380646,1382.443473777354,126.35276221215267,6.0,9,58.848456542009615,344.4273470403465
855,271.6189485972999,415.7494792513743,429.46843080119874,7.0,7,37.881586504568496,289.8859910115409
856,132.8947010632854,1144.8107966821035,215.6395872222567,2.0,8,45.44050983826936,88.25896432903683
857,524.8602505989993,717.7822710475031,79.19747249425059,7.0,3,54.159042702578546,780.28570691842
858,608.3570199363548,1270.8979016905892,,5.0,6,46.86836547004369,662.1026963572311
859,159.13777548551712,1106.3114818843392,,5.0,7,20.79208955529246,397.8493041845869
860,797.9748550255096,1175.8487974246007,700.0777658795002,7.0,5,72.13826494510717,707.0288687644586
861,507.9599512732249,1001.4346646375536,261.85905798276997,6.0,1,30.353018555744583,623.1679208759435
862,571.951242394822,307.27171573107495,762.8443779314717,5.0,6,58.93961187614213,415.66788596544984
863,496.6864722444053,840.2890324005606,486.21671974189513,0.0,8,35.97132207254488,346.59844344933447
864,460.6867547877934,1477.7711223105368,377.46064232657454,7.0,4,61.325554570832054,730.3940310450291
865,603.6762981773961,1409.2126964208223,485.06662600209097,5.0,1,64.46355104943822,782.334648984385
866,239.71622133764126,112.60191690566691,437.52378891970085,5.0,3,53.415639317508095,43.28952201968232
867,263.73531744574404,288.98148280768385,619.0821903179939,6.0,2,71.54896947041709,464.5830035567303
868,875.6070589121656,241.00672150911475,261.8720494796392,,3,50.28338779483595,507.6845202478754
869,951.5039159202695,1102.6708694786785,314.7877937002268,4.0,9,61.31854835016094,418.7646363176784
870,435.9783846517777,1235.7887282925703,720.570726899938,6.0,6,45.24857560030941,574.6969259180269
871,343.6702058291984,359.5914811504743,759.8423848628041,,9,58.873471642827695,150.79342557239409
872,679.5995889151142,783.486404780152,719.4186706148558,1.0,7,90.06063604187943,208.92303262204777
873,467.8607539882868,1269.0193906162401,364.5859954679852,3.0,0,62.122709780979335,517.9160132333047
874,122.84772009431038,1112.5622399110634,635.2741272551613,4.0,7,83.84581950020038,291.7893502201963
875,240.5373376295713,836.2439479631801,407.2517999758241,5.0,4,39.55028434148204,384.66432903193004
876,744.3750059626577,906.0041511652207,423.15488910957663,4.0,6,59.895489810734375,468.85607773147075
877,693.0315477191363,787.122793028606,203.51008179296298,,0,63.61432691278851,630.2371993163925
